Date,Returns,Yield
2015-04-09,0.01312525822394198,6.512857917158236
2015-04-10,0.01856240028570823,6.791516199332542
2015-04-13,0.0042798987841966615,6.317453847854792
2015-04-16,0.015035328978920242,7.493446664248325
2015-04-17,0.008616360250476341,7.471676861801903
2015-04-20,-0.0014511975460512428,6.974263394561171
2015-04-21,0.00861395605508414,7.20662108951621
2015-04-22,0.020380365664659693,7.07265024192555
2015-04-23,0.0046417396089004845,6.889737328559202
2015-04-24,0.02064643655814006,6.080021995483347
2015-04-27,-0.021197451040897444,6.682146513828991
2015-04-28,0.013219025043752239,7.0121794532511155
2015-04-29,0.005870470682381714,7.016297420825527
2015-04-30,0.0020099264953413213,6.559683927633575
2015-05-04,0.005917607765355023,7.412537979987046
2015-05-05,-0.014875689146008928,6.251035548355172
2015-05-06,0.0028032811216248807,6.750539169323341
2015-05-07,0.008571125715117464,7.036325964826235
2015-05-08,0.019778940447415162,7.0457037088377135
2015-05-11,-0.00018270218273647387,6.972958435153223
2015-05-12,-0.0030849360289318764,6.412932320177791
2015-05-13,-1.757043584536544e-05,6.234309853029933
2015-05-14,0.014154021177020741,6.953910490240066
2015-05-15,0.008287511096596844,6.898953174209157
2015-05-18,-0.0002976020376703881,6.269034015433862
2015-05-19,0.010132674331133561,7.057708718355845
2015-05-20,0.005970775493480404,6.682757987600485
2015-05-21,0.014686449905328892,7.001640887404729
2015-05-22,-0.0020205309387735237,7.256050619655226
2015-05-25,0.001723378534022318,6.254592642865385
2015-05-26,0.0010789184686784237,6.028717301995255
2015-05-27,-0.009635149481321185,7.1686538795936805
2015-05-28,0.007961202770645761,6.914546137728924
2015-05-29,0.007610552721798894,7.049459354433183
2015-06-01,0.005051134566424609,7.257232462482964
2015-06-02,0.002654128666248526,7.204216402236751
2015-06-03,-0.009153707420504142,7.441380220393237
2015-06-04,0.0007935467723464096,6.803902618278177
2015-06-05,0.0015728548347323052,6.732743448989858
2015-06-08,-0.0030227726922161893,6.602830799836095
2015-06-09,0.0033871428833399087,6.230536564266306
2015-06-10,0.009040508568145384,6.858910849323034
2015-06-11,0.023861859012105302,6.415518786488968
2015-06-12,0.00674577812831839,7.381961268319463
2015-06-15,0.00757550390722764,6.874786206415647
2015-06-16,0.004255540842338329,6.889260270762165
2015-06-17,-0.014187712152990415,6.532386991315515
2015-06-18,0.004734861245507831,6.077984027966561
2015-06-19,0.005602302099410265,6.047615648059483
2015-06-22,0.029632421124852863,6.635002716229796
2015-06-23,0.0030763903521887747,6.126848067145857
2015-06-24,0.008015473423336125,6.910270433310209
2015-06-25,0.004652882302947567,7.321459508459486
2015-06-26,-0.00668678037619532,7.324372224778084
2015-06-29,0.016428228145150207,6.9885681151983485
2015-06-30,0.012519330326867742,6.316847747209397
2015-07-01,0.012910319470430469,7.294495247038308
2015-07-02,-0.00409387454794739,7.329140152969813
2015-07-03,0.01902794310936099,6.294980377429438
2015-07-06,-0.00901851062792281,7.106139128656016
2015-07-07,0.010868570938002703,6.429779323390685
2015-07-08,0.026904556258099788,7.203960468529394
2015-07-09,-0.0049053632513068835,7.495856849855404
2015-07-10,-0.0006629772960277192,6.045039007994089
2015-07-13,0.005996513650876412,7.346048798686398
2015-07-14,-3.4756541161992114e-05,6.9339458003979875
2015-07-15,-0.010506634310661327,7.4600739287472315
2015-07-16,0.005685629748060274,6.697514276289642
2015-07-17,-0.005623037137261049,7.27108189585706
2015-07-20,0.009735924306351815,6.093591102897416
2015-07-21,-0.004194242342338034,6.502918575117444
2015-07-22,0.020499344050175398,6.100524806626815
2015-07-23,-0.002832532923362371,7.463014700218606
2015-07-24,0.0017793848379432443,7.225460860907755
2015-07-27,0.013135172173696698,7.2788211318689555
2015-07-28,-0.0073086431643395525,7.406947847150842
2015-07-29,0.007274599346041294,6.127655229179678
2015-07-30,0.018071427542824283,6.57839638877
2015-07-31,-0.011074832345612276,6.106552333566003
2015-08-03,0.006846338585323042,6.316189652325043
2015-08-04,0.007598827942484235,6.3440486655565085
2015-08-05,0.0128182287177731,6.703660816571368
2015-08-06,-0.007369507108780819,6.402843251180464
2015-08-07,-0.008204566130842764,6.151467160226642
2015-08-10,0.010219415656168976,6.251236633641161
2015-08-11,0.007969846732331861,6.220913345328136
2015-08-12,0.007504928503458767,7.459615196868447
2015-08-13,0.008464482094969758,7.138938760377711
2015-08-14,-0.0018002472157849082,7.451642197904343
2015-08-17,0.007322536971610036,6.659610729761863
2015-08-18,0.007930724732986812,6.417552722493985
2015-08-19,-0.002143514180263678,7.19743979581378
2015-08-20,0.023657745111447567,6.48938087706172
2015-08-21,0.009738329209117876,6.449075060558022
2015-08-24,-0.006913034972026486,6.348758988311747
2015-08-25,0.011565536086338297,6.194518467336353
2015-08-26,-0.0047468167022732145,6.3846945915251485
2015-08-27,0.01287084603742452,6.532979622710831
2015-08-28,0.01658595579007404,7.010991312218596
2015-08-31,-0.003206823183517105,6.093847263329177
2015-09-01,0.014633761292443218,6.315760409498014
2015-09-02,0.009127809269364984,7.213535460437514
2015-09-03,0.0132206015999449,6.220382885375656
2015-09-04,0.023967929826539475,6.513967719783782
2015-09-07,0.002546118839971295,7.29698838278721
2015-09-08,-0.0025373616435748958,6.232387966715164
2015-09-09,-0.003895144296255233,6.124105253427285
2015-09-10,-0.0031581028496543827,6.726806992620016
2015-09-11,0.004228982905858959,6.453629266917805
2015-09-14,0.008411519748166436,6.845112546725781
2015-09-15,0.00776690799330019,7.205707335725212
2015-09-16,0.013271832490360238,6.205722732229114
2015-09-18,0.00513001891877907,6.871048626831428
2015-09-21,0.019535340771573168,6.758263140584796
2015-09-22,0.0023534316676204394,6.2161181790198
2015-09-23,0.03220169166589619,6.935997728293474
2015-09-24,0.011256673477650062,6.410460626791157
2015-09-28,-0.0035715755641628254,6.731751477816019
2015-09-29,-0.005708924980611123,6.123408486415593
2015-09-30,0.009824724152431854,6.6893760858204345
2015-10-01,0.0027653721467414917,6.45969520206423
2015-10-05,0.012140004940920919,7.233571816778031
2015-10-06,0.009732376245735449,6.085468090496052
2015-10-07,0.004271710873431272,6.627910912377495
2015-10-08,-0.0034679371806840497,6.687647136197157
2015-10-09,-0.010148472246858647,7.087509114448678
2015-10-12,0.0005348504793297892,6.861431362635317
2015-10-13,0.013563987943234724,7.000818505791272
2015-10-14,0.00714093744130204,7.1655739284776345
2015-10-15,-0.00745738778711988,7.293304460487283
2015-10-16,0.0067318092585118205,6.470813245083706
2015-10-19,0.008853173797288368,6.807034058045854
2015-10-20,-0.00383857436201133,7.260162117658799
2015-10-21,0.006537251059455279,7.484176696447585
2015-10-23,0.005582087184459999,7.334278966565645
2015-10-26,-0.006429702978306231,6.557200893936566
2015-10-27,0.008577873603482833,6.292749775827976
2015-10-28,0.010607845263682344,6.734088806109883
2015-10-29,0.01583051243175277,7.112462177754064
2015-10-30,0.015538020520349029,6.738853606129946
2015-11-02,-0.00877669367957091,6.724771294970503
2015-11-03,-0.004378250399151228,7.257345631622701
2015-11-04,0.010150352672086598,6.5421056686007795
2015-11-05,0.010137859509122089,7.289692012217468
2015-11-06,0.010150476863060478,6.610207201427586
2015-11-09,0.04352731490654721,6.492349658517509
2015-11-10,0.01070890510693167,6.680984866799548
2015-11-13,0.01635565640180599,7.143670438012303
2015-11-16,0.014540017634932024,6.189003041795991
2015-11-17,0.011513912513057981,6.294628823808026
2015-11-18,0.0018473075535965445,7.427167238494638
2015-11-19,0.012589692204932673,6.263237441072036
2015-11-20,-0.002728252145375718,6.851590976896582
2015-11-23,0.002631813932599911,6.8689716999929065
2015-11-24,0.00014636452170896543,6.734436693075367
2015-11-26,0.0058187413938632256,6.967117872865228
2015-11-27,0.028146585666735086,6.344740088696428
2015-11-30,-0.013672651925917483,6.828993401665122
2015-12-01,0.011862601903745136,6.558259882870345
2015-12-02,-0.011127158711896519,6.992500889443783
2015-12-03,0.0002806813421056648,6.211835315059724
2015-12-04,0.015889505969673662,6.856316125259214
2015-12-07,0.005642800190954628,6.2779055330749856
2015-12-08,-0.005777447779293061,6.417964594672554
2015-12-09,-0.0021530370925996823,6.328064700485375
2015-12-10,0.011795977489346758,6.274256669803226
2015-12-11,-0.0023036663171713666,7.238566427341
2015-12-14,0.0071645858958197485,6.428561351491336
2015-12-15,0.005455718399038138,7.390685672796674
2015-12-16,-0.0015160034760581687,7.454889788017787
2015-12-17,0.026439440893253258,6.856890704905646
2015-12-18,0.011339190223180112,6.21450168399859
2015-12-21,-0.015251425866576072,6.561822365069371
2015-12-22,0.006864543147694277,7.196598395022321
2015-12-23,-0.00161786464768388,6.551086093045606
2015-12-24,0.01352433334796224,6.130525827454183
2015-12-28,-0.002925207384327007,6.835177366392282
2015-12-29,0.00385263558533101,7.267681277244052
2015-12-30,0.010049872789804572,7.193889580715253
2015-12-31,0.013657551941701216,6.26268471019553
2016-01-04,-0.007002964070557762,7.0091469216187
2016-01-05,0.0016549876415905163,6.330756395153471
2016-01-06,0.0002505468883904383,6.327311301828258
2016-01-07,-0.001533292325737119,7.311107659957778
2016-01-08,0.02265454240281097,6.374503429110345
2016-01-11,0.009049817109609556,6.394871019777017
2016-01-12,-0.007608839543350452,6.000980086141949
2016-01-13,0.01417861947054776,7.306003551188277
2016-01-14,0.026221561970126334,7.188892219813702
2016-01-15,0.015324652605511468,6.940993402636017
2016-01-18,-0.010193699659540135,7.125398645908263
2016-01-19,0.00015765927133748638,6.228072851136738
2016-01-20,0.017669111491866226,6.6874853918813635
2016-01-21,-0.0020766946561878077,6.5268290810231715
2016-01-22,0.009438194281462284,6.140664789385525
2016-01-25,0.012746340534293368,6.729195727822386
2016-01-27,-0.004269304715780829,7.381109475513953
2016-01-28,0.004404746439382,6.060088678576042
2016-01-29,-0.027412673400690726,6.437191370240691
2016-02-01,-0.005243876413342899,6.311311404308555
2016-02-02,0.002474318486068397,6.357219980498544
2016-02-03,-0.007477831819648495,7.362651827819063
2016-02-04,0.021324113039316354,6.702103581351436
2016-02-05,-0.009301413779606327,6.699449119409728
2016-02-08,0.0005995551330301624,7.140863463682924
2016-02-09,0.006307405772860914,6.231738306007388
2016-02-10,0.019412732890661154,6.730898031150076
2016-02-11,-0.009358621511794394,6.644977821181589
2016-02-12,0.016631637521549596,6.895366035819984
2016-02-15,0.005102330610195871,7.499336554875658
2016-02-16,-0.004815086510479509,7.15417334112307
2016-02-17,0.009621034742632708,6.596798554526141
2016-02-18,0.0069905969557347005,7.2413295784110705
2016-02-19,-0.0010021687715879469,6.25606254496872
2016-02-22,0.005698020849900189,6.0456955294634405
2016-02-23,0.0011468640313824008,6.30667255869641
2016-02-24,0.00613517345251248,6.510617334171389
2016-02-25,0.011621306745210464,6.7658711361893396
2016-02-26,0.020860168161453523,6.922693710811799
2016-02-29,-0.007378154988268491,7.365908575821632
2016-03-01,0.026330333746562667,6.764781014325687
2016-03-02,-0.014520877995225018,6.7519134669385945
2016-03-03,0.0034821490496441676,6.075364514734473
2016-03-04,0.010883172064845762,6.052367328984336
2016-03-08,0.007809918677350328,6.826739942874558
2016-03-09,-0.0012269951982059391,6.657267919872517
2016-03-10,0.002918777496427247,7.258770592470448
2016-03-11,6.9990653411669e-05,6.241019377067768
2016-03-14,-0.0008936475694421176,6.037457493175574
2016-03-15,0.01349602097021025,6.673558151895189
2016-03-16,0.008570154859650474,6.356217835128386
2016-03-17,-0.001929095952606542,6.074421560008256
2016-03-18,0.013995998754332507,7.086897430271444
2016-03-21,0.008072995208766094,6.167389499935871
2016-03-22,0.0131286211883896,6.912479250011658
2016-03-23,0.011296288419236123,6.421574625250334
2016-03-28,-0.003289950109220725,6.260244075532533
2016-03-29,-0.0006018104019696968,6.569627284378976
2016-03-30,0.01247293605123262,7.2021686643344305
2016-03-31,0.011103702654334649,6.588140365356859
2016-04-01,0.004790984060358518,7.126154473816584
2016-04-04,0.00617327383308782,6.188229445198726
2016-04-05,0.01777664895788425,7.159157129497618
2016-04-06,-0.0009157138883582994,6.355399987359973
2016-04-07,0.010470973811700377,7.016089694833309
2016-04-08,0.0029780734756610604,6.848672332261494
2016-04-11,0.0028231879677277963,7.393717075817531
2016-04-12,0.015987768519871902,6.580983776962971
2016-04-13,0.013254163489880299,6.099247783251661
2016-04-18,0.013135096360006385,6.028733228326879
2016-04-20,0.01805478807154329,7.240287841459129
2016-04-21,0.005210038416327591,6.787103456492148
2016-04-22,0.011819529712949639,7.162866077752424
2016-04-25,0.0018973324340654397,6.351638400017272
2016-04-26,0.00824166352488442,6.51762561826985
2016-04-27,0.0036985694563231543,6.045155808316978
2016-04-28,0.005969959649927182,7.442238486861168
2016-04-29,0.010951570254369136,7.00180186005122
2016-05-02,-0.0031822068323347254,7.399807631638959
2016-05-03,0.025923872756854604,6.398244611143609
2016-05-04,-0.00506017381499702,6.917195416838491
2016-05-05,-0.007141886127877322,7.017749952438956
2016-05-06,0.01658110873500068,6.476324550386383
2016-05-09,0.01291662693962936,7.272163852523445
2016-05-10,0.01124119817052155,7.420742194350372
2016-05-11,0.0112834550926428,7.327282676544007
2016-05-12,0.004877532271530854,7.108600463909059
2016-05-13,-0.003972543714858315,6.416197019587431
2016-05-16,0.005758045581937264,6.422424063158448
2016-05-17,-0.001771617115121117,7.445040480669057
2016-05-18,0.014751197334177513,6.015426743903538
2016-05-19,0.0035294261849786136,7.074074959863217
2016-05-20,-0.0032549719679251157,7.059369243832894
2016-05-23,0.0017861415834700657,6.934034311424696
2016-05-24,0.009129314542756246,7.4851632691302985
2016-05-25,-0.0006372455280397493,6.467819153645588
2016-05-26,-0.0032222039556643145,6.509957795689872
2016-05-27,0.0074368721149191234,6.118409104419833
2016-05-30,0.007449665711087228,6.664197204815606
2016-05-31,-6.943175371129762e-05,6.3915727893522725
2016-06-01,0.00028961694381677227,6.515080053266466
2016-06-02,0.007320499373576363,7.251857685383442
2016-06-03,-0.00948084341497324,7.403226770291243
2016-06-06,-0.009074637743765553,6.278599608007778
2016-06-07,-0.00218444221252436,6.558763397330199
2016-06-08,0.0028655284828815277,7.3929458431730914
2016-06-09,0.008109075655980047,6.092712691033834
2016-06-10,0.01975356216949552,6.138540792167068
2016-06-13,0.013576596232020195,6.244186483809344
2016-06-14,0.003400614700365729,6.892819251190312
2016-06-15,0.004809837920973112,6.225708406508996
2016-06-16,-0.005025293646378088,7.4521145721761
2016-06-17,0.004814868640076101,6.67007179088778
2016-06-20,0.002113413610798621,6.75227694052525
2016-06-21,0.008227185603380895,6.36998792370811
2016-06-22,-0.0032723094355232296,6.7064403786521005
2016-06-23,0.010193465142411724,6.992870448955517
2016-06-24,0.020327389130025776,7.1267657054310645
2016-06-27,0.003912398515431424,7.13080212406487
2016-06-28,0.009017117220989414,6.866836669041133
2016-06-29,0.011901439917111125,7.3565396624907855
2016-06-30,0.0009877952811416374,7.2261117709591645
2016-07-01,0.007240924818104168,7.135572172047938
2016-07-04,0.005125924007817949,6.083408282520691
2016-07-05,0.005976760985488317,6.010316943329474
2016-07-07,-0.002730097838554665,6.318670915793209
2016-07-08,0.005245101742589427,6.995285390870178
2016-07-11,0.009979982912454496,6.616796233323819
2016-07-12,0.019511436077950417,6.603609388948968
2016-07-13,0.014592708260852068,7.3268803323444205
2016-07-14,0.026531824575115565,7.343344272197758
2016-07-15,-0.0026734756288804952,7.363762896080378
2016-07-18,0.013723206367206782,6.470817114772541
2016-07-19,0.006833420057383518,7.036583719108893
2016-07-20,0.026898029332176724,6.407449771911555
2016-07-21,-0.003082982853551515,6.285914749611675
2016-07-22,-0.0033972184218077606,6.276948686021054
2016-07-25,-0.0009939264544402216,6.513161431295391
2016-07-26,-0.016238957243098068,6.644936429669732
2016-07-27,-0.0002575502168076105,7.246423756582603
2016-07-28,-0.0025913266155369796,6.179836640209068
2016-07-29,0.006503937864762077,7.1023887710923415
2016-08-01,0.008417559757771595,6.797182371283958
2016-08-02,0.023761708392158864,6.431918014013989
2016-08-03,0.014504238381860502,6.739229376799237
2016-08-04,-0.0007690365566240309,6.449913104665534
2016-08-05,-0.0039841467134835796,6.894122932857459
2016-08-08,0.009919191715065057,6.650765884282866
2016-08-09,-0.008202332070206422,6.246608293618318
2016-08-10,0.023314587658543537,6.174874611833545
2016-08-11,0.01679440120721287,6.820043523108195
2016-08-16,0.00030824347895295204,7.353619549929155
2016-08-17,-0.01213134529090878,6.515936529836528
2016-08-18,0.018538723741654134,7.0995001608339345
2016-08-19,0.003854601547473821,6.98799203240965
2016-08-22,0.017378163119734617,7.397332371464222
2016-08-23,-0.01094427658794367,7.231471525948711
2016-08-24,-0.0009937502295377287,6.849907888358194
2016-08-25,0.0050524369971818315,6.985545747351161
2016-08-26,0.005469805937647421,7.347579699876052
2016-08-29,0.0004993452852075636,6.599278176880402
2016-08-30,0.011228499323474988,6.490192058786666
2016-08-31,-0.005676204293825944,6.0162166254527945
2016-09-01,0.003576205149787065,7.239826611287197
2016-09-02,0.006202956317118989,7.201471050605047
2016-09-06,0.010144388340587491,6.156681777150227
2016-09-07,0.012116148780888895,6.8652860716990505
2016-09-08,-0.00624642091837869,6.6959725472503315
2016-09-09,-0.010341141707356224,6.178063643263667
2016-09-12,0.017776768218985092,7.470852340591085
2016-09-14,0.008323140119795916,6.3220438311950335
2016-09-15,-0.0024848653655655363,6.100851270135841
2016-09-16,0.02051151975522523,6.892271069252864
2016-09-19,0.006156746342928587,7.108300015699549
2016-09-20,0.016792971840638264,6.04866516907078
2016-09-21,0.005675184814101089,6.988076458090533
2016-09-22,0.02560747924881987,6.7984378139271815
2016-09-23,0.022553408424432046,6.154897513312573
2016-09-26,0.002510358515209265,6.258785815419543
2016-09-27,0.014715709509543554,6.851961445974121
2016-09-28,0.011453759495851475,6.444536420269933
2016-09-29,0.01868631557532349,7.407473592976974
2016-09-30,-0.004649234605801045,7.228110344226076
2016-10-03,0.011860514599984393,7.475350809770495
2016-10-04,0.015584244868495878,6.389506258425621
2016-10-05,-0.012587394864231143,7.454585449196966
2016-10-06,-0.006832585126657751,6.646850804687337
2016-10-07,-0.015392321777601007,6.521278192970632
2016-10-10,0.0023059316555544235,6.07552429045403
2016-10-13,0.012175422557959621,6.0791478867894035
2016-10-14,0.020023570520960283,7.038016883919982
2016-10-17,0.005740947804197752,6.686893491651042
2016-10-18,0.02128615545571292,6.339782439054159
2016-10-19,-0.008801014582148914,6.920955459487849
2016-10-20,-0.012033824393551548,6.379287177375167
2016-10-21,0.0044445230110338125,6.866447631516634
2016-10-24,0.008840654489393073,6.538813120474035
2016-10-25,0.004673052519059069,7.235328339917729
2016-10-26,-0.015674421000398765,7.231044241150169
2016-10-27,0.004108799604872116,6.716025597183602
2016-10-28,-0.008044695005048532,6.526228664002524
2016-11-01,0.011696725488300384,6.543839694838642
2016-11-02,0.008665982460968483,7.208571788502327
2016-11-03,-0.004398797863273553,6.492269224196418
2016-11-04,-0.0001386691733669354,6.313589060560269
2016-11-07,-0.005592135218889516,6.12703251281296
2016-11-08,0.004373209027268282,6.700039681326612
2016-11-09,0.014551423205012383,6.723198148379763
2016-11-10,-0.004857260463355438,7.26136306560436
2016-11-11,0.010040465155178445,6.3318580446690955
2016-11-15,-0.00030257618372440785,6.5714869105026
2016-11-16,-0.0029287283226234417,7.2126086083405365
2016-11-17,0.003929696400454422,7.23543541612346
2016-11-18,-0.005352423224193741,6.5769166139681525
2016-11-21,-0.0005364930534718205,6.688686034930021
2016-11-22,-0.0069787789258884845,6.4549288362739246
2016-11-23,0.024647251329163893,7.398832317628968
2016-11-24,0.005352635519717286,6.17796564861237
2016-11-25,-0.0019972550799258536,7.4006241345022055
2016-11-28,0.00713979910734222,7.025799677753015
2016-11-29,0.003876719503091704,6.797358229030097
2016-11-30,0.002790304004667774,6.048988591176744
2016-12-01,0.011141667000434253,6.713394287733013
2016-12-02,0.01257507710047305,6.611622157504098
2016-12-05,-0.00030501147610527467,6.241828217962684
2016-12-06,-0.0007581824064468002,6.984614405250985
2016-12-07,0.0022494830284835597,7.456726361052429
2016-12-08,-0.01801921164735585,6.843283216596788
2016-12-09,-0.01015191062198552,7.0721299146659184
2016-12-12,0.018668742674445245,6.1026756788490255
2016-12-13,0.021449677135012838,6.6265004937254925
2016-12-14,0.002509639604436217,6.174537727746744
2016-12-15,0.010765569630557664,6.919193753304766
2016-12-16,0.008112501545435361,7.407723237321232
2016-12-19,0.03578880808455238,6.992666598707458
2016-12-20,0.016195749114345768,6.115204572471632
2016-12-21,0.0037208240851923347,6.531999307477625
2016-12-22,-0.004555404406004258,6.825995069161277
2016-12-23,-0.011064463202575725,6.604811634199878
2016-12-26,0.007034636358672231,7.2504660157127585
2016-12-27,-0.0025635074528430335,7.222006507064984
2016-12-28,-0.009222537095976742,6.917746530154832
2016-12-29,-0.0014657288424252668,6.560186917699058
2016-12-30,-0.005815480036143952,6.383004560644866
2017-01-02,0.021871416350725648,6.158811477319694
2017-01-03,0.013816397569494505,6.532346525229831
2017-01-04,0.0049202735868338265,6.6197587758115795
2017-01-05,0.019799441388900264,7.01373438765611
2017-01-06,0.005773683076476183,6.9872397364463605
2017-01-09,-0.003612842013282637,6.105162209461885
2017-01-10,0.020231240772696574,6.592888973146737
2017-01-11,0.010389100436846587,6.272668300826043
2017-01-12,-0.005372461543264564,6.2352190579752085
2017-01-13,0.003096613219163918,7.240953224605869
2017-01-16,-0.003756182533847574,6.062872825074386
2017-01-17,-0.008827997309643364,6.628774313853182
2017-01-18,0.014261775475316414,6.252305483649777
2017-01-19,0.024094166404701304,7.318995323517711
2017-01-20,-0.008985675738191413,6.8355607699125525
2017-01-23,0.010629692366905709,6.347070954565272
2017-01-24,-0.0015064256912182717,6.753640930749564
2017-01-25,0.0001287461623530378,7.097229539554673
2017-01-27,-0.0009239392423886916,7.43717701337915
2017-01-30,-0.0036399076967981604,6.330669006368129
2017-01-31,0.00548521627944827,7.329272658194018
2017-02-01,-0.003309501164110378,7.401456171251235
2017-02-02,0.007704568257798389,7.374630816798099
2017-02-03,0.004497618905508631,6.953121535292865
2017-02-06,0.0026105195313359027,6.944730981652062
2017-02-07,-0.004075636620415979,6.604815949775734
2017-02-08,-0.0007677133056833274,7.128596823455682
2017-02-09,0.01255391225825756,6.7969410275263975
2017-02-10,0.010009171876243807,7.016157106842441
2017-02-13,-0.00477555244798551,6.642686855773193
2017-02-14,0.005993323054292259,7.097244696064709
2017-02-15,0.01251387123371789,7.236707276406824
2017-02-16,-0.011694052811213718,6.219654384904224
2017-02-17,0.01043360192379935,7.249394573361342
2017-02-20,-0.0016262375894584668,6.810444797685461
2017-02-21,0.010705986685931593,7.266998863635337
2017-02-22,-0.0026325915654251686,6.646952559511522
2017-02-23,-0.01304882100664519,6.568560728074552
2017-02-27,-0.011275424378831627,7.372591098775834
2017-02-28,0.00548084946661382,6.376753901322602
2017-03-01,0.007597225017214819,7.266318487929214
2017-03-02,-0.004043166251044086,6.726030858764106
2017-03-03,0.01138592458777374,6.771143163826889
2017-03-06,-0.011615200622689599,6.462702422234226
2017-03-07,0.0043392020135268345,6.8595633009285235
2017-03-08,-0.007110161997624565,6.487816794414317
2017-03-09,-0.0015183610780215918,6.058904121362478
2017-03-10,0.00547398671316414,6.407997908016534
2017-03-14,-0.003604133652839524,6.009568565109886
2017-03-15,0.0011544445577017465,7.467532180585285
2017-03-16,0.015062928092144406,7.448620814729622
2017-03-17,-0.0007689186952314875,6.592732946208457
2017-03-20,0.013356921120651418,7.092556281509469
2017-03-21,-0.006297068546576181,6.518709147615637
2017-03-22,0.010298041779152828,7.006639735628964
2017-03-23,0.019415686206579005,7.208145064568969
2017-03-24,-0.019716445001272894,7.4201343670383615
2017-03-27,-0.002968952554704768,6.600318413774508
2017-03-28,0.0107707212718054,7.1749469744340715
2017-03-29,0.0029695461395700734,6.398892675948178
2017-03-30,0.008711458733713089,7.485498455690473
2017-03-31,-0.0010398518671582058,6.038654398146527
2017-04-03,0.005865897874728999,6.905293209751681
2017-04-05,0.0034432276460792054,6.989258972476991
2017-04-06,0.016677820616598074,7.032068335611193
2017-04-07,0.0075442084330121315,6.180581368183634
2017-04-10,0.008376026620752023,7.407794675209695
2017-04-11,0.0008812303387753263,6.271774918575124
2017-04-12,0.00012393775927506458,6.9341301048597614
2017-04-13,0.0006744181218037909,6.334014118684627
2017-04-17,0.00894452142378297,6.460824625531906
2017-04-18,0.0007901551917973704,6.8196878125921865
2017-04-19,0.007897748568964129,6.625790127846865
2017-04-20,0.025754007986454386,6.24033840146476
2017-04-21,0.013711247034316924,6.256404603631273
2017-04-24,0.0017397646783215888,6.627217182244199
2017-04-25,0.01701213922163945,7.135924467413251
2017-04-26,0.0009192462697844861,7.3469469702716825
